id,task,framework,fold,result,mode,version,params,tag,utc,duration,models,seed,info,acc,models_ensemble,predict_duration
openml.org/t/7593,Covertype,AutoPilot,8,,local,1.0,,stable,2020-02-05T03:29:58,16.9,,3731617333,AssertionError: config.fold must be 0 when running AutoPilot! Value: 8,,,
openml.org/t/7593,Covertype,AutoPilot,9,,local,1.0,,stable,2020-02-05T03:30:14,16.7,,3731617334,AssertionError: config.fold must be 0 when running AutoPilot! Value: 9,,,
openml.org/t/31,credit-g,AutoPilot,0,,local,1.0,,stable,2020-02-04T04:18:19,305.7,,2111382903,AssertionError: Could not complete the data builder processing job. The AutoML Job cannot continue. Failed Job Arn: arn:aws:sagemaker:us-east-1:397262719838:processing-job/db-1-9a16792b5250409a942d...,,,
openml.org/t/31,credit-g,AutoPilot,1,,local,1.0,,stable,2020-02-04T04:18:19,0.1,,2111382904,AssertionError: config.fold must be 0 when running AutoPilot! Value: 1,,,
openml.org/t/31,credit-g,AutoPilot,2,,local,1.0,,stable,2020-02-04T04:18:19,0.1,,2111382905,AssertionError: config.fold must be 0 when running AutoPilot! Value: 2,,,
openml.org/t/31,credit-g,AutoPilot,3,,local,1.0,,stable,2020-02-04T04:18:19,0.1,,2111382906,AssertionError: config.fold must be 0 when running AutoPilot! Value: 3,,,
openml.org/t/31,credit-g,AutoPilot,4,,local,1.0,,stable,2020-02-04T04:18:19,0.1,,2111382907,AssertionError: config.fold must be 0 when running AutoPilot! Value: 4,,,
openml.org/t/31,credit-g,AutoPilot,5,,local,1.0,,stable,2020-02-04T04:18:19,0.1,,2111382908,AssertionError: config.fold must be 0 when running AutoPilot! Value: 5,,,
openml.org/t/31,credit-g,AutoPilot,6,,local,1.0,,stable,2020-02-04T04:18:19,0.1,,2111382909,AssertionError: config.fold must be 0 when running AutoPilot! Value: 6,,,
openml.org/t/31,credit-g,AutoPilot,7,,local,1.0,,stable,2020-02-04T04:18:20,0.1,,2111382910,AssertionError: config.fold must be 0 when running AutoPilot! Value: 7,,,
openml.org/t/31,credit-g,AutoPilot,8,,local,1.0,,stable,2020-02-04T04:18:20,0.1,,2111382911,AssertionError: config.fold must be 0 when running AutoPilot! Value: 8,,,
openml.org/t/31,credit-g,AutoPilot,9,,local,1.0,,stable,2020-02-04T04:18:20,0.1,,2111382912,AssertionError: config.fold must be 0 when running AutoPilot! Value: 9,,,
openml.org/t/168909,dilbert,AutoPilot,0,0.9790000000000001,local,1.0,,stable,2020-02-04T05:26:24,3691.9,10.0,2783871126,,0.9790000000000001,1.0,243.666
openml.org/t/168909,dilbert,AutoPilot,1,,local,1.0,,stable,2020-02-04T05:27:26,61.8,,2783871127,AssertionError: config.fold must be 0 when running AutoPilot! Value: 1,,,
openml.org/t/168909,dilbert,AutoPilot,2,,local,1.0,,stable,2020-02-04T05:28:28,61.9,,2783871128,AssertionError: config.fold must be 0 when running AutoPilot! Value: 2,,,
openml.org/t/168909,dilbert,AutoPilot,3,,local,1.0,,stable,2020-02-04T05:29:30,62.0,,2783871129,AssertionError: config.fold must be 0 when running AutoPilot! Value: 3,,,
openml.org/t/168909,dilbert,AutoPilot,4,,local,1.0,,stable,2020-02-04T05:30:31,61.6,,2783871130,AssertionError: config.fold must be 0 when running AutoPilot! Value: 4,,,
openml.org/t/168909,dilbert,AutoPilot,5,,local,1.0,,stable,2020-02-04T05:31:33,61.7,,2783871131,AssertionError: config.fold must be 0 when running AutoPilot! Value: 5,,,
openml.org/t/168909,dilbert,AutoPilot,6,,local,1.0,,stable,2020-02-04T05:32:35,61.9,,2783871132,AssertionError: config.fold must be 0 when running AutoPilot! Value: 6,,,
openml.org/t/168909,dilbert,AutoPilot,7,,local,1.0,,stable,2020-02-04T05:33:36,61.5,,2783871133,AssertionError: config.fold must be 0 when running AutoPilot! Value: 7,,,
openml.org/t/168909,dilbert,AutoPilot,8,,local,1.0,,stable,2020-02-04T05:34:39,62.2,,2783871134,AssertionError: config.fold must be 0 when running AutoPilot! Value: 8,,,
openml.org/t/168909,dilbert,AutoPilot,9,,local,1.0,,stable,2020-02-04T05:35:41,62.7,,2783871135,AssertionError: config.fold must be 0 when running AutoPilot! Value: 9,,,
openml.org/t/189355,Dionis,AutoPilot,0,,local,1.0,,stable,2020-02-05T03:43:20,780.4,,1343853432,AssertionError: Could not complete the candidate generation processing job. The AutoML Job cannot continue. Failed Job Arn: arn:aws:sagemaker:us-east-1:397262719838:processing-job/pr-1-217b5b887b40...,,,
openml.org/t/189355,Dionis,AutoPilot,1,,local,1.0,,stable,2020-02-05T03:43:44,24.6,,1343853433,AssertionError: config.fold must be 0 when running AutoPilot! Value: 1,,,
openml.org/t/189355,Dionis,AutoPilot,2,,local,1.0,,stable,2020-02-05T03:44:09,24.2,,1343853434,AssertionError: config.fold must be 0 when running AutoPilot! Value: 2,,,
openml.org/t/189355,Dionis,AutoPilot,3,,local,1.0,,stable,2020-02-05T03:44:33,24.4,,1343853435,AssertionError: config.fold must be 0 when running AutoPilot! Value: 3,,,
openml.org/t/189355,Dionis,AutoPilot,4,,local,1.0,,stable,2020-02-05T03:44:57,24.2,,1343853436,AssertionError: config.fold must be 0 when running AutoPilot! Value: 4,,,
openml.org/t/189355,Dionis,AutoPilot,5,,local,1.0,,stable,2020-02-05T03:45:22,24.4,,1343853437,AssertionError: config.fold must be 0 when running AutoPilot! Value: 5,,,
openml.org/t/189355,Dionis,AutoPilot,6,,local,1.0,,stable,2020-02-05T03:45:46,24.1,,1343853438,AssertionError: config.fold must be 0 when running AutoPilot! Value: 6,,,
openml.org/t/189355,Dionis,AutoPilot,7,,local,1.0,,stable,2020-02-05T03:46:10,24.1,,1343853439,AssertionError: config.fold must be 0 when running AutoPilot! Value: 7,,,
openml.org/t/189355,Dionis,AutoPilot,8,,local,1.0,,stable,2020-02-05T03:46:34,24.3,,1343853440,AssertionError: config.fold must be 0 when running AutoPilot! Value: 8,,,
openml.org/t/189355,Dionis,AutoPilot,9,,local,1.0,,stable,2020-02-05T03:46:58,23.8,,1343853441,AssertionError: config.fold must be 0 when running AutoPilot! Value: 9,,,
openml.org/t/168910,fabert,AutoPilot,0,0.723301,local,1.0,,stable,2020-02-04T06:41:30,3670.5,10.0,586720688,,0.723301,1.0,241.063
openml.org/t/168910,fabert,AutoPilot,1,,local,1.0,,stable,2020-02-04T06:41:46,16.4,,586720689,AssertionError: config.fold must be 0 when running AutoPilot! Value: 1,,,
openml.org/t/168910,fabert,AutoPilot,2,,local,1.0,,stable,2020-02-04T06:42:03,16.2,,586720690,AssertionError: config.fold must be 0 when running AutoPilot! Value: 2,,,
openml.org/t/168910,fabert,AutoPilot,3,,local,1.0,,stable,2020-02-04T06:42:19,16.4,,586720691,AssertionError: config.fold must be 0 when running AutoPilot! Value: 3,,,
openml.org/t/168910,fabert,AutoPilot,4,,local,1.0,,stable,2020-02-04T06:42:35,16.5,,586720692,AssertionError: config.fold must be 0 when running AutoPilot! Value: 4,,,
openml.org/t/168910,fabert,AutoPilot,5,,local,1.0,,stable,2020-02-04T06:42:51,16.1,,586720693,AssertionError: config.fold must be 0 when running AutoPilot! Value: 5,,,
openml.org/t/168910,fabert,AutoPilot,6,,local,1.0,,stable,2020-02-04T06:43:08,16.0,,586720694,AssertionError: config.fold must be 0 when running AutoPilot! Value: 6,,,
openml.org/t/168910,fabert,AutoPilot,7,,local,1.0,,stable,2020-02-04T06:43:24,16.2,,586720695,AssertionError: config.fold must be 0 when running AutoPilot! Value: 7,,,
openml.org/t/168910,fabert,AutoPilot,8,,local,1.0,,stable,2020-02-04T06:43:40,16.0,,586720696,AssertionError: config.fold must be 0 when running AutoPilot! Value: 8,,,
openml.org/t/168910,fabert,AutoPilot,9,,local,1.0,,stable,2020-02-04T06:43:56,16.0,,586720697,AssertionError: config.fold must be 0 when running AutoPilot! Value: 9,,,
openml.org/t/146825,Fashion-MNIST,AutoPilot,0,,local,1.0,,stable,2020-02-04T07:36:13,3810.2,,2179293985,AssertionError: AutoPilot did not finish training any models,,,
openml.org/t/146825,Fashion-MNIST,AutoPilot,1,,local,1.0,,stable,2020-02-04T07:36:32,19.1,,2179293986,AssertionError: config.fold must be 0 when running AutoPilot! Value: 1,,,
openml.org/t/146825,Fashion-MNIST,AutoPilot,2,,local,1.0,,stable,2020-02-04T07:36:51,18.9,,2179293987,AssertionError: config.fold must be 0 when running AutoPilot! Value: 2,,,
openml.org/t/146825,Fashion-MNIST,AutoPilot,3,,local,1.0,,stable,2020-02-04T07:37:10,19.0,,2179293988,AssertionError: config.fold must be 0 when running AutoPilot! Value: 3,,,
openml.org/t/146825,Fashion-MNIST,AutoPilot,4,,local,1.0,,stable,2020-02-04T07:37:29,18.5,,2179293989,AssertionError: config.fold must be 0 when running AutoPilot! Value: 4,,,
openml.org/t/146825,Fashion-MNIST,AutoPilot,5,,local,1.0,,stable,2020-02-04T07:37:47,18.6,,2179293990,AssertionError: config.fold must be 0 when running AutoPilot! Value: 5,,,
openml.org/t/146825,Fashion-MNIST,AutoPilot,6,,local,1.0,,stable,2020-02-04T07:38:06,18.7,,2179293991,AssertionError: config.fold must be 0 when running AutoPilot! Value: 6,,,
openml.org/t/146825,Fashion-MNIST,AutoPilot,7,,local,1.0,,stable,2020-02-04T07:38:25,18.9,,2179293992,AssertionError: config.fold must be 0 when running AutoPilot! Value: 7,,,
openml.org/t/146825,Fashion-MNIST,AutoPilot,8,,local,1.0,,stable,2020-02-04T07:38:44,19.1,,2179293993,AssertionError: config.fold must be 0 when running AutoPilot! Value: 8,,,
openml.org/t/146825,Fashion-MNIST,AutoPilot,9,,local,1.0,,stable,2020-02-04T07:39:02,18.4,,2179293994,AssertionError: config.fold must be 0 when running AutoPilot! Value: 9,,,
openml.org/t/168337,guiellermo,AutoPilot,0,,local,1.0,,stable,2020-02-04T08:53:09,4443.6,,4249021789,AssertionError: AutoPilot did not finish training any models,,,
openml.org/t/168337,guiellermo,AutoPilot,1,,local,1.0,,stable,2020-02-04T08:56:19,190.6,,4249021790,AssertionError: config.fold must be 0 when running AutoPilot! Value: 1,,,
openml.org/t/168337,guiellermo,AutoPilot,2,,local,1.0,,stable,2020-02-04T08:59:29,190.1,,4249021791,AssertionError: config.fold must be 0 when running AutoPilot! Value: 2,,,
openml.org/t/168337,guiellermo,AutoPilot,3,,local,1.0,,stable,2020-02-04T09:02:40,190.4,,4249021792,AssertionError: config.fold must be 0 when running AutoPilot! Value: 3,,,
openml.org/t/168337,guiellermo,AutoPilot,4,,local,1.0,,stable,2020-02-04T09:05:48,188.7,,4249021793,AssertionError: config.fold must be 0 when running AutoPilot! Value: 4,,,
openml.org/t/168337,guiellermo,AutoPilot,5,,local,1.0,,stable,2020-02-04T09:08:58,189.7,,4249021794,AssertionError: config.fold must be 0 when running AutoPilot! Value: 5,,,
openml.org/t/168337,guiellermo,AutoPilot,6,,local,1.0,,stable,2020-02-04T09:12:07,188.8,,4249021795,AssertionError: config.fold must be 0 when running AutoPilot! Value: 6,,,
openml.org/t/168337,guiellermo,AutoPilot,7,,local,1.0,,stable,2020-02-04T09:15:19,191.9,,4249021796,AssertionError: config.fold must be 0 when running AutoPilot! Value: 7,,,
openml.org/t/168337,guiellermo,AutoPilot,8,,local,1.0,,stable,2020-02-04T09:18:30,191.1,,4249021797,AssertionError: config.fold must be 0 when running AutoPilot! Value: 8,,,
openml.org/t/168337,guiellermo,AutoPilot,9,,local,1.0,,stable,2020-02-04T09:21:41,191.6,,4249021798,AssertionError: config.fold must be 0 when running AutoPilot! Value: 9,,,
openml.org/t/168329,Helena,AutoPilot,0,0.366104,local,1.0,,stable,2020-02-04T22:31:41,63.9,10.0,2943045006,,0.366104,1.0,331.56199999999995
openml.org/t/168329,Helena,AutoPilot,1,,local,1.0,,stable,2020-02-04T22:31:47,6.1,,2943045007,AssertionError: config.fold must be 0 when running AutoPilot! Value: 1,,,
openml.org/t/168329,Helena,AutoPilot,2,,local,1.0,,stable,2020-02-04T22:31:53,6.0,,2943045008,AssertionError: config.fold must be 0 when running AutoPilot! Value: 2,,,
openml.org/t/168329,Helena,AutoPilot,3,,local,1.0,,stable,2020-02-04T22:31:59,6.0,,2943045009,AssertionError: config.fold must be 0 when running AutoPilot! Value: 3,,,
openml.org/t/168329,Helena,AutoPilot,4,,local,1.0,,stable,2020-02-04T22:32:05,6.0,,2943045010,AssertionError: config.fold must be 0 when running AutoPilot! Value: 4,,,
openml.org/t/168329,Helena,AutoPilot,5,,local,1.0,,stable,2020-02-04T22:32:11,5.9,,2943045011,AssertionError: config.fold must be 0 when running AutoPilot! Value: 5,,,
openml.org/t/168329,Helena,AutoPilot,6,,local,1.0,,stable,2020-02-04T22:32:17,6.0,,2943045012,AssertionError: config.fold must be 0 when running AutoPilot! Value: 6,,,
openml.org/t/168329,Helena,AutoPilot,7,,local,1.0,,stable,2020-02-04T22:32:23,5.9,,2943045013,AssertionError: config.fold must be 0 when running AutoPilot! Value: 7,,,
openml.org/t/168329,Helena,AutoPilot,8,,local,1.0,,stable,2020-02-04T22:32:29,6.0,,2943045014,AssertionError: config.fold must be 0 when running AutoPilot! Value: 8,,,
openml.org/t/168329,Helena,AutoPilot,9,,local,1.0,,stable,2020-02-04T22:32:35,5.9,,2943045015,AssertionError: config.fold must be 0 when running AutoPilot! Value: 9,,,
openml.org/t/146606,higgs,AutoPilot,0,0.714125,local,1.0,,stable,2020-02-04T11:34:07,3678.9,10.0,900174879,,0.714125,1.0,241.072
openml.org/t/146606,higgs,AutoPilot,1,,local,1.0,,stable,2020-02-04T11:34:09,2.3,,900174880,AssertionError: config.fold must be 0 when running AutoPilot! Value: 1,,,
openml.org/t/146606,higgs,AutoPilot,2,,local,1.0,,stable,2020-02-04T11:34:11,2.3,,900174881,AssertionError: config.fold must be 0 when running AutoPilot! Value: 2,,,
openml.org/t/146606,higgs,AutoPilot,3,,local,1.0,,stable,2020-02-04T11:34:14,2.3,,900174882,AssertionError: config.fold must be 0 when running AutoPilot! Value: 3,,,
openml.org/t/146606,higgs,AutoPilot,4,,local,1.0,,stable,2020-02-04T11:34:16,2.3,,900174883,AssertionError: config.fold must be 0 when running AutoPilot! Value: 4,,,
openml.org/t/146606,higgs,AutoPilot,5,,local,1.0,,stable,2020-02-04T11:34:18,2.3,,900174884,AssertionError: config.fold must be 0 when running AutoPilot! Value: 5,,,
openml.org/t/146606,higgs,AutoPilot,6,,local,1.0,,stable,2020-02-04T11:34:21,2.5,,900174885,AssertionError: config.fold must be 0 when running AutoPilot! Value: 6,,,
openml.org/t/146606,higgs,AutoPilot,7,,local,1.0,,stable,2020-02-04T11:34:23,2.3,,900174886,AssertionError: config.fold must be 0 when running AutoPilot! Value: 7,,,
openml.org/t/146606,higgs,AutoPilot,8,,local,1.0,,stable,2020-02-04T11:34:25,2.1,,900174887,AssertionError: config.fold must be 0 when running AutoPilot! Value: 8,,,
openml.org/t/146606,higgs,AutoPilot,9,,local,1.0,,stable,2020-02-04T11:34:28,2.5,,900174888,AssertionError: config.fold must be 0 when running AutoPilot! Value: 9,,,
openml.org/t/168330,Jannis,AutoPilot,0,0.7187720000000001,local,1.0,,stable,2020-02-04T12:40:58,3689.3,10.0,285979365,,0.7187720000000001,1.0,271.277
openml.org/t/168330,Jannis,AutoPilot,1,,local,1.0,,stable,2020-02-04T12:41:03,4.5,,285979366,AssertionError: config.fold must be 0 when running AutoPilot! Value: 1,,,
openml.org/t/168330,Jannis,AutoPilot,2,,local,1.0,,stable,2020-02-04T12:41:08,4.5,,285979367,AssertionError: config.fold must be 0 when running AutoPilot! Value: 2,,,
openml.org/t/168330,Jannis,AutoPilot,3,,local,1.0,,stable,2020-02-04T12:41:12,4.5,,285979368,AssertionError: config.fold must be 0 when running AutoPilot! Value: 3,,,
openml.org/t/168330,Jannis,AutoPilot,4,,local,1.0,,stable,2020-02-04T12:41:16,4.3,,285979369,AssertionError: config.fold must be 0 when running AutoPilot! Value: 4,,,
openml.org/t/168330,Jannis,AutoPilot,5,,local,1.0,,stable,2020-02-04T12:41:21,4.5,,285979370,AssertionError: config.fold must be 0 when running AutoPilot! Value: 5,,,
openml.org/t/168330,Jannis,AutoPilot,6,,local,1.0,,stable,2020-02-04T12:41:25,4.5,,285979371,AssertionError: config.fold must be 0 when running AutoPilot! Value: 6,,,
openml.org/t/168330,Jannis,AutoPilot,7,,local,1.0,,stable,2020-02-04T12:41:30,4.4,,285979372,AssertionError: config.fold must be 0 when running AutoPilot! Value: 7,,,
openml.org/t/168330,Jannis,AutoPilot,8,,local,1.0,,stable,2020-02-04T12:41:34,4.4,,285979373,AssertionError: config.fold must be 0 when running AutoPilot! Value: 8,,,
openml.org/t/168330,Jannis,AutoPilot,9,,local,1.0,,stable,2020-02-04T12:41:39,4.4,,285979374,AssertionError: config.fold must be 0 when running AutoPilot! Value: 9,,,
openml.org/t/168911,jasmine,AutoPilot,0,0.785953,local,1.0,,stable,2020-02-04T07:49:16,3666.3,10.0,2291146851,,0.785953,1.0,240.514
openml.org/t/168911,jasmine,AutoPilot,1,,local,1.0,,stable,2020-02-04T07:49:19,2.5,,2291146852,AssertionError: config.fold must be 0 when running AutoPilot! Value: 1,,,
openml.org/t/168911,jasmine,AutoPilot,2,,local,1.0,,stable,2020-02-04T07:49:21,2.5,,2291146853,AssertionError: config.fold must be 0 when running AutoPilot! Value: 2,,,
openml.org/t/168911,jasmine,AutoPilot,3,,local,1.0,,stable,2020-02-04T07:49:24,2.5,,2291146854,AssertionError: config.fold must be 0 when running AutoPilot! Value: 3,,,
openml.org/t/168911,jasmine,AutoPilot,4,,local,1.0,,stable,2020-02-04T07:49:26,2.5,,2291146855,AssertionError: config.fold must be 0 when running AutoPilot! Value: 4,,,
openml.org/t/168911,jasmine,AutoPilot,5,,local,1.0,,stable,2020-02-04T07:49:29,2.6,,2291146856,AssertionError: config.fold must be 0 when running AutoPilot! Value: 5,,,
openml.org/t/168911,jasmine,AutoPilot,6,,local,1.0,,stable,2020-02-04T07:49:32,2.5,,2291146857,AssertionError: config.fold must be 0 when running AutoPilot! Value: 6,,,
openml.org/t/168911,jasmine,AutoPilot,7,,local,1.0,,stable,2020-02-04T07:49:34,2.5,,2291146858,AssertionError: config.fold must be 0 when running AutoPilot! Value: 7,,,
openml.org/t/168911,jasmine,AutoPilot,8,,local,1.0,,stable,2020-02-04T07:49:37,2.5,,2291146859,AssertionError: config.fold must be 0 when running AutoPilot! Value: 8,,,
openml.org/t/168911,jasmine,AutoPilot,9,,local,1.0,,stable,2020-02-04T07:49:39,2.5,,2291146860,AssertionError: config.fold must be 0 when running AutoPilot! Value: 9,,,
openml.org/t/167119,jungle_chess_2pcs_raw_endgame_complete,AutoPilot,0,0.954485,local,1.0,,stable,2020-02-04T13:46:51,3666.7,10.0,689741955,,0.954485,1.0,240.47
openml.org/t/167119,jungle_chess_2pcs_raw_endgame_complete,AutoPilot,1,,local,1.0,,stable,2020-02-04T13:46:51,0.4,,689741956,AssertionError: config.fold must be 0 when running AutoPilot! Value: 1,,,
openml.org/t/167119,jungle_chess_2pcs_raw_endgame_complete,AutoPilot,2,,local,1.0,,stable,2020-02-04T13:46:52,0.3,,689741957,AssertionError: config.fold must be 0 when running AutoPilot! Value: 2,,,
openml.org/t/167119,jungle_chess_2pcs_raw_endgame_complete,AutoPilot,3,,local,1.0,,stable,2020-02-04T13:46:52,0.4,,689741958,AssertionError: config.fold must be 0 when running AutoPilot! Value: 3,,,
openml.org/t/167119,jungle_chess_2pcs_raw_endgame_complete,AutoPilot,4,,local,1.0,,stable,2020-02-04T13:46:52,0.3,,689741959,AssertionError: config.fold must be 0 when running AutoPilot! Value: 4,,,
openml.org/t/167119,jungle_chess_2pcs_raw_endgame_complete,AutoPilot,5,,local,1.0,,stable,2020-02-04T13:46:53,0.4,,689741960,AssertionError: config.fold must be 0 when running AutoPilot! Value: 5,,,
openml.org/t/167119,jungle_chess_2pcs_raw_endgame_complete,AutoPilot,6,,local,1.0,,stable,2020-02-04T13:46:53,0.3,,689741961,AssertionError: config.fold must be 0 when running AutoPilot! Value: 6,,,
openml.org/t/167119,jungle_chess_2pcs_raw_endgame_complete,AutoPilot,7,,local,1.0,,stable,2020-02-04T13:46:53,0.4,,689741962,AssertionError: config.fold must be 0 when running AutoPilot! Value: 7,,,
openml.org/t/167119,jungle_chess_2pcs_raw_endgame_complete,AutoPilot,8,,local,1.0,,stable,2020-02-04T13:46:54,0.3,,689741963,AssertionError: config.fold must be 0 when running AutoPilot! Value: 8,,,
openml.org/t/167119,jungle_chess_2pcs_raw_endgame_complete,AutoPilot,9,,local,1.0,,stable,2020-02-04T13:46:54,0.4,,689741964,AssertionError: config.fold must be 0 when running AutoPilot! Value: 9,,,
openml.org/t/3917,kc1,AutoPilot,0,,local,1.0,,stable,2020-02-04T08:54:50,3908.4,,300378651,"KeyError: ""None of [Index(['false', 'true'], dtype='object')] are in the [columns]""",,,
openml.org/t/3917,kc1,AutoPilot,1,,local,1.0,,stable,2020-02-04T08:54:50,0.0,,300378652,AssertionError: config.fold must be 0 when running AutoPilot! Value: 1,,,
openml.org/t/3917,kc1,AutoPilot,2,,local,1.0,,stable,2020-02-04T08:54:50,0.0,,300378653,AssertionError: config.fold must be 0 when running AutoPilot! Value: 2,,,
openml.org/t/3917,kc1,AutoPilot,3,,local,1.0,,stable,2020-02-04T08:54:50,0.0,,300378654,AssertionError: config.fold must be 0 when running AutoPilot! Value: 3,,,
openml.org/t/3917,kc1,AutoPilot,4,,local,1.0,,stable,2020-02-04T08:54:50,0.0,,300378655,AssertionError: config.fold must be 0 when running AutoPilot! Value: 4,,,
openml.org/t/3917,kc1,AutoPilot,5,,local,1.0,,stable,2020-02-04T08:54:50,0.0,,300378656,AssertionError: config.fold must be 0 when running AutoPilot! Value: 5,,,
openml.org/t/3917,kc1,AutoPilot,6,,local,1.0,,stable,2020-02-04T08:54:50,0.0,,300378657,AssertionError: config.fold must be 0 when running AutoPilot! Value: 6,,,
openml.org/t/3917,kc1,AutoPilot,7,,local,1.0,,stable,2020-02-04T08:54:50,0.0,,300378658,AssertionError: config.fold must be 0 when running AutoPilot! Value: 7,,,
openml.org/t/3917,kc1,AutoPilot,8,,local,1.0,,stable,2020-02-04T08:54:50,0.0,,300378659,AssertionError: config.fold must be 0 when running AutoPilot! Value: 8,,,
openml.org/t/3917,kc1,AutoPilot,9,,local,1.0,,stable,2020-02-04T08:54:50,0.0,,300378660,AssertionError: config.fold must be 0 when running AutoPilot! Value: 9,,,
openml.org/t/3945,KDDCup09_appetency,AutoPilot,0,0.9822,local,1.0,,stable,2020-02-04T22:41:51,66.7,10.0,1408303871,,0.9822,1.0,271.20599999999996
openml.org/t/3945,KDDCup09_appetency,AutoPilot,1,,local,1.0,,stable,2020-02-04T22:42:03,12.1,,1408303872,AssertionError: config.fold must be 0 when running AutoPilot! Value: 1,,,
openml.org/t/3945,KDDCup09_appetency,AutoPilot,2,,local,1.0,,stable,2020-02-04T22:42:15,12.1,,1408303873,AssertionError: config.fold must be 0 when running AutoPilot! Value: 2,,,
openml.org/t/3945,KDDCup09_appetency,AutoPilot,3,,local,1.0,,stable,2020-02-04T22:42:27,12.0,,1408303874,AssertionError: config.fold must be 0 when running AutoPilot! Value: 3,,,
openml.org/t/3945,KDDCup09_appetency,AutoPilot,4,,local,1.0,,stable,2020-02-04T22:42:39,12.1,,1408303875,AssertionError: config.fold must be 0 when running AutoPilot! Value: 4,,,
openml.org/t/3945,KDDCup09_appetency,AutoPilot,5,,local,1.0,,stable,2020-02-04T22:42:52,12.2,,1408303876,AssertionError: config.fold must be 0 when running AutoPilot! Value: 5,,,
openml.org/t/3945,KDDCup09_appetency,AutoPilot,6,,local,1.0,,stable,2020-02-04T22:43:04,12.1,,1408303877,AssertionError: config.fold must be 0 when running AutoPilot! Value: 6,,,
