id,task,framework,fold,result,mode,version,params,tag,utc,duration,models,seed,info,acc,models_ensemble,predict_duration
openml.org/t/3945,KDDCup09_appetency,AutoPilot,7,,local,1.0,,stable,2020-02-04T22:43:16,12.1,,1408303878,AssertionError: config.fold must be 0 when running AutoPilot! Value: 7,,,
openml.org/t/3945,KDDCup09_appetency,AutoPilot,8,,local,1.0,,stable,2020-02-04T22:43:28,12.1,,1408303879,AssertionError: config.fold must be 0 when running AutoPilot! Value: 8,,,
openml.org/t/3945,KDDCup09_appetency,AutoPilot,9,,local,1.0,,stable,2020-02-04T22:43:40,12.3,,1408303880,AssertionError: config.fold must be 0 when running AutoPilot! Value: 9,,,
openml.org/t/3,kr-vs-kp,AutoPilot,0,0.99375,local,1.0,,stable,2020-02-04T10:00:05,3665.9,10.0,3818227023,,0.99375,1.0,240.565
openml.org/t/3,kr-vs-kp,AutoPilot,1,,local,1.0,,stable,2020-02-04T10:00:06,0.7,,3818227024,AssertionError: config.fold must be 0 when running AutoPilot! Value: 1,,,
openml.org/t/3,kr-vs-kp,AutoPilot,2,,local,1.0,,stable,2020-02-04T10:00:07,0.7,,3818227025,AssertionError: config.fold must be 0 when running AutoPilot! Value: 2,,,
openml.org/t/3,kr-vs-kp,AutoPilot,3,,local,1.0,,stable,2020-02-04T10:00:07,0.7,,3818227026,AssertionError: config.fold must be 0 when running AutoPilot! Value: 3,,,
openml.org/t/3,kr-vs-kp,AutoPilot,4,,local,1.0,,stable,2020-02-04T10:00:08,0.7,,3818227027,AssertionError: config.fold must be 0 when running AutoPilot! Value: 4,,,
openml.org/t/3,kr-vs-kp,AutoPilot,5,,local,1.0,,stable,2020-02-04T10:00:09,0.7,,3818227028,AssertionError: config.fold must be 0 when running AutoPilot! Value: 5,,,
openml.org/t/3,kr-vs-kp,AutoPilot,6,,local,1.0,,stable,2020-02-04T10:00:10,0.7,,3818227029,AssertionError: config.fold must be 0 when running AutoPilot! Value: 6,,,
openml.org/t/3,kr-vs-kp,AutoPilot,7,,local,1.0,,stable,2020-02-04T10:00:10,0.7,,3818227030,AssertionError: config.fold must be 0 when running AutoPilot! Value: 7,,,
openml.org/t/3,kr-vs-kp,AutoPilot,8,,local,1.0,,stable,2020-02-04T10:00:11,0.9,,3818227031,AssertionError: config.fold must be 0 when running AutoPilot! Value: 8,,,
openml.org/t/3,kr-vs-kp,AutoPilot,9,,local,1.0,,stable,2020-02-04T10:00:12,0.7,,3818227032,AssertionError: config.fold must be 0 when running AutoPilot! Value: 9,,,
openml.org/t/12,mfeat-factors,AutoPilot,0,0.965,local,1.0,,stable,2020-02-04T11:05:26,3666.9,10.0,1149185973,,0.965,1.0,240.61599999999999
openml.org/t/12,mfeat-factors,AutoPilot,1,,local,1.0,,stable,2020-02-04T11:05:26,0.3,,1149185974,AssertionError: config.fold must be 0 when running AutoPilot! Value: 1,,,
openml.org/t/12,mfeat-factors,AutoPilot,2,,local,1.0,,stable,2020-02-04T11:05:27,0.3,,1149185975,AssertionError: config.fold must be 0 when running AutoPilot! Value: 2,,,
openml.org/t/12,mfeat-factors,AutoPilot,3,,local,1.0,,stable,2020-02-04T11:05:27,0.3,,1149185976,AssertionError: config.fold must be 0 when running AutoPilot! Value: 3,,,
openml.org/t/12,mfeat-factors,AutoPilot,4,,local,1.0,,stable,2020-02-04T11:05:27,0.3,,1149185977,AssertionError: config.fold must be 0 when running AutoPilot! Value: 4,,,
openml.org/t/12,mfeat-factors,AutoPilot,5,,local,1.0,,stable,2020-02-04T11:05:27,0.3,,1149185978,AssertionError: config.fold must be 0 when running AutoPilot! Value: 5,,,
openml.org/t/12,mfeat-factors,AutoPilot,6,,local,1.0,,stable,2020-02-04T11:05:28,0.3,,1149185979,AssertionError: config.fold must be 0 when running AutoPilot! Value: 6,,,
openml.org/t/12,mfeat-factors,AutoPilot,7,,local,1.0,,stable,2020-02-04T11:05:28,0.3,,1149185980,AssertionError: config.fold must be 0 when running AutoPilot! Value: 7,,,
openml.org/t/12,mfeat-factors,AutoPilot,8,,local,1.0,,stable,2020-02-04T11:05:28,0.3,,1149185981,AssertionError: config.fold must be 0 when running AutoPilot! Value: 8,,,
openml.org/t/12,mfeat-factors,AutoPilot,9,,local,1.0,,stable,2020-02-04T11:05:29,0.3,,1149185982,AssertionError: config.fold must be 0 when running AutoPilot! Value: 9,,,
openml.org/t/168335,MiniBooNE,AutoPilot,0,0.940263,local,1.0,,stable,2020-02-04T15:59:13,3679.8,10.0,792062039,,0.940263,1.0,241.49200000000002
openml.org/t/168335,MiniBooNE,AutoPilot,1,,local,1.0,,stable,2020-02-04T15:59:18,4.6,,792062040,AssertionError: config.fold must be 0 when running AutoPilot! Value: 1,,,
openml.org/t/168335,MiniBooNE,AutoPilot,2,,local,1.0,,stable,2020-02-04T15:59:23,4.8,,792062041,AssertionError: config.fold must be 0 when running AutoPilot! Value: 2,,,
openml.org/t/168335,MiniBooNE,AutoPilot,3,,local,1.0,,stable,2020-02-04T15:59:27,4.6,,792062042,AssertionError: config.fold must be 0 when running AutoPilot! Value: 3,,,
openml.org/t/168335,MiniBooNE,AutoPilot,4,,local,1.0,,stable,2020-02-04T15:59:32,4.6,,792062043,AssertionError: config.fold must be 0 when running AutoPilot! Value: 4,,,
openml.org/t/168335,MiniBooNE,AutoPilot,5,,local,1.0,,stable,2020-02-04T15:59:37,4.8,,792062044,AssertionError: config.fold must be 0 when running AutoPilot! Value: 5,,,
openml.org/t/168335,MiniBooNE,AutoPilot,6,,local,1.0,,stable,2020-02-04T15:59:41,4.6,,792062045,AssertionError: config.fold must be 0 when running AutoPilot! Value: 6,,,
openml.org/t/168335,MiniBooNE,AutoPilot,7,,local,1.0,,stable,2020-02-04T15:59:46,4.6,,792062046,AssertionError: config.fold must be 0 when running AutoPilot! Value: 7,,,
openml.org/t/168335,MiniBooNE,AutoPilot,8,,local,1.0,,stable,2020-02-04T15:59:51,4.8,,792062047,AssertionError: config.fold must be 0 when running AutoPilot! Value: 8,,,
openml.org/t/168335,MiniBooNE,AutoPilot,9,,local,1.0,,stable,2020-02-04T15:59:56,4.6,,792062048,AssertionError: config.fold must be 0 when running AutoPilot! Value: 9,,,
openml.org/t/9977,nomao,AutoPilot,0,0.970409,local,1.0,,stable,2020-02-04T17:05:22,3669.9,10.0,3184126504,,0.970409,1.0,241.092
openml.org/t/9977,nomao,AutoPilot,1,,local,1.0,,stable,2020-02-04T17:05:24,1.9,,3184126505,AssertionError: config.fold must be 0 when running AutoPilot! Value: 1,,,
openml.org/t/9977,nomao,AutoPilot,2,,local,1.0,,stable,2020-02-04T17:05:26,2.0,,3184126506,AssertionError: config.fold must be 0 when running AutoPilot! Value: 2,,,
openml.org/t/9977,nomao,AutoPilot,3,,local,1.0,,stable,2020-02-04T17:05:28,1.9,,3184126507,AssertionError: config.fold must be 0 when running AutoPilot! Value: 3,,,
openml.org/t/9977,nomao,AutoPilot,4,,local,1.0,,stable,2020-02-04T17:05:30,1.9,,3184126508,AssertionError: config.fold must be 0 when running AutoPilot! Value: 4,,,
openml.org/t/9977,nomao,AutoPilot,5,,local,1.0,,stable,2020-02-04T17:05:32,2.0,,3184126509,AssertionError: config.fold must be 0 when running AutoPilot! Value: 5,,,
openml.org/t/9977,nomao,AutoPilot,6,,local,1.0,,stable,2020-02-04T17:05:34,1.9,,3184126510,AssertionError: config.fold must be 0 when running AutoPilot! Value: 6,,,
openml.org/t/9977,nomao,AutoPilot,7,,local,1.0,,stable,2020-02-04T17:05:36,2.1,,3184126511,AssertionError: config.fold must be 0 when running AutoPilot! Value: 7,,,
openml.org/t/9977,nomao,AutoPilot,8,,local,1.0,,stable,2020-02-04T17:05:37,1.9,,3184126512,AssertionError: config.fold must be 0 when running AutoPilot! Value: 8,,,
openml.org/t/9977,nomao,AutoPilot,9,,local,1.0,,stable,2020-02-04T17:05:39,1.9,,3184126513,AssertionError: config.fold must be 0 when running AutoPilot! Value: 9,,,
openml.org/t/167120,numerai28.6,AutoPilot,0,0.511316,local,1.0,,stable,2020-02-04T18:11:09,3671.5,10.0,2858238739,,0.511316,1.0,240.872
openml.org/t/167120,numerai28.6,AutoPilot,1,,local,1.0,,stable,2020-02-04T18:11:11,1.9,,2858238740,AssertionError: config.fold must be 0 when running AutoPilot! Value: 1,,,
openml.org/t/167120,numerai28.6,AutoPilot,2,,local,1.0,,stable,2020-02-04T18:11:13,1.8,,2858238741,AssertionError: config.fold must be 0 when running AutoPilot! Value: 2,,,
openml.org/t/167120,numerai28.6,AutoPilot,3,,local,1.0,,stable,2020-02-04T18:11:15,1.8,,2858238742,AssertionError: config.fold must be 0 when running AutoPilot! Value: 3,,,
openml.org/t/167120,numerai28.6,AutoPilot,4,,local,1.0,,stable,2020-02-04T18:11:17,1.8,,2858238743,AssertionError: config.fold must be 0 when running AutoPilot! Value: 4,,,
openml.org/t/167120,numerai28.6,AutoPilot,5,,local,1.0,,stable,2020-02-04T18:11:18,1.8,,2858238744,AssertionError: config.fold must be 0 when running AutoPilot! Value: 5,,,
openml.org/t/167120,numerai28.6,AutoPilot,6,,local,1.0,,stable,2020-02-04T18:11:20,1.8,,2858238745,AssertionError: config.fold must be 0 when running AutoPilot! Value: 6,,,
openml.org/t/167120,numerai28.6,AutoPilot,7,,local,1.0,,stable,2020-02-04T18:11:22,1.8,,2858238746,AssertionError: config.fold must be 0 when running AutoPilot! Value: 7,,,
openml.org/t/167120,numerai28.6,AutoPilot,8,,local,1.0,,stable,2020-02-04T18:11:24,1.8,,2858238747,AssertionError: config.fold must be 0 when running AutoPilot! Value: 8,,,
openml.org/t/167120,numerai28.6,AutoPilot,9,,local,1.0,,stable,2020-02-04T18:11:26,2.0,,2858238748,AssertionError: config.fold must be 0 when running AutoPilot! Value: 9,,,
openml.org/t/9952,phoneme,AutoPilot,0,0.900185,local,1.0,,stable,2020-02-04T12:10:43,3666.5,10.0,3126780866,,0.900185,1.0,240.638
openml.org/t/9952,phoneme,AutoPilot,1,,local,1.0,,stable,2020-02-04T12:10:44,0.1,,3126780867,AssertionError: config.fold must be 0 when running AutoPilot! Value: 1,,,
openml.org/t/9952,phoneme,AutoPilot,2,,local,1.0,,stable,2020-02-04T12:10:44,0.1,,3126780868,AssertionError: config.fold must be 0 when running AutoPilot! Value: 2,,,
openml.org/t/9952,phoneme,AutoPilot,3,,local,1.0,,stable,2020-02-04T12:10:44,0.1,,3126780869,AssertionError: config.fold must be 0 when running AutoPilot! Value: 3,,,
openml.org/t/9952,phoneme,AutoPilot,4,,local,1.0,,stable,2020-02-04T12:10:44,0.1,,3126780870,AssertionError: config.fold must be 0 when running AutoPilot! Value: 4,,,
openml.org/t/9952,phoneme,AutoPilot,5,,local,1.0,,stable,2020-02-04T12:10:44,0.3,,3126780871,AssertionError: config.fold must be 0 when running AutoPilot! Value: 5,,,
openml.org/t/9952,phoneme,AutoPilot,6,,local,1.0,,stable,2020-02-04T12:10:44,0.1,,3126780872,AssertionError: config.fold must be 0 when running AutoPilot! Value: 6,,,
openml.org/t/9952,phoneme,AutoPilot,7,,local,1.0,,stable,2020-02-04T12:10:44,0.1,,3126780873,AssertionError: config.fold must be 0 when running AutoPilot! Value: 7,,,
openml.org/t/9952,phoneme,AutoPilot,8,,local,1.0,,stable,2020-02-04T12:10:45,0.1,,3126780874,AssertionError: config.fold must be 0 when running AutoPilot! Value: 8,,,
openml.org/t/9952,phoneme,AutoPilot,9,,local,1.0,,stable,2020-02-04T12:10:45,0.1,,3126780875,AssertionError: config.fold must be 0 when running AutoPilot! Value: 9,,,
openml.org/t/168338,riccardo,AutoPilot,0,,local,1.0,,stable,2020-02-04T19:24:23,4374.7,,2433397504,AssertionError: AutoPilot did not finish training any models,,,
openml.org/t/168338,riccardo,AutoPilot,1,,local,1.0,,stable,2020-02-04T19:27:37,193.5,,2433397505,AssertionError: config.fold must be 0 when running AutoPilot! Value: 1,,,
openml.org/t/168338,riccardo,AutoPilot,2,,local,1.0,,stable,2020-02-04T19:30:50,193.3,,2433397506,AssertionError: config.fold must be 0 when running AutoPilot! Value: 2,,,
openml.org/t/168338,riccardo,AutoPilot,3,,local,1.0,,stable,2020-02-04T19:34:02,192.3,,2433397507,AssertionError: config.fold must be 0 when running AutoPilot! Value: 3,,,
openml.org/t/168338,riccardo,AutoPilot,4,,local,1.0,,stable,2020-02-04T19:37:14,191.6,,2433397508,AssertionError: config.fold must be 0 when running AutoPilot! Value: 4,,,
openml.org/t/168338,riccardo,AutoPilot,5,,local,1.0,,stable,2020-02-04T19:40:26,191.8,,2433397509,AssertionError: config.fold must be 0 when running AutoPilot! Value: 5,,,
openml.org/t/168338,riccardo,AutoPilot,6,,local,1.0,,stable,2020-02-04T19:43:37,191.5,,2433397510,AssertionError: config.fold must be 0 when running AutoPilot! Value: 6,,,
openml.org/t/168338,riccardo,AutoPilot,7,,local,1.0,,stable,2020-02-04T19:46:49,191.4,,2433397511,AssertionError: config.fold must be 0 when running AutoPilot! Value: 7,,,
openml.org/t/168338,riccardo,AutoPilot,8,,local,1.0,,stable,2020-02-04T19:49:58,189.4,,2433397512,AssertionError: config.fold must be 0 when running AutoPilot! Value: 8,,,
openml.org/t/168338,riccardo,AutoPilot,9,,local,1.0,,stable,2020-02-04T19:53:08,190.4,,2433397513,AssertionError: config.fold must be 0 when running AutoPilot! Value: 9,,,
openml.org/t/168332,Robert,AutoPilot,0,,local,1.0,,stable,2020-02-04T21:06:23,4390.5,,356183869,AssertionError: AutoPilot did not finish training any models,,,
openml.org/t/168332,Robert,AutoPilot,1,,local,1.0,,stable,2020-02-04T21:09:56,212.2,,356183870,AssertionError: config.fold must be 0 when running AutoPilot! Value: 1,,,
openml.org/t/168332,Robert,AutoPilot,2,,local,1.0,,stable,2020-02-04T21:13:18,202.6,,356183871,AssertionError: config.fold must be 0 when running AutoPilot! Value: 2,,,
openml.org/t/168332,Robert,AutoPilot,3,,local,1.0,,stable,2020-02-04T21:16:40,202.3,,356183872,AssertionError: config.fold must be 0 when running AutoPilot! Value: 3,,,
openml.org/t/168332,Robert,AutoPilot,4,,local,1.0,,stable,2020-02-04T21:20:06,205.2,,356183873,AssertionError: config.fold must be 0 when running AutoPilot! Value: 4,,,
openml.org/t/168332,Robert,AutoPilot,5,,local,1.0,,stable,2020-02-04T21:23:32,206.2,,356183874,AssertionError: config.fold must be 0 when running AutoPilot! Value: 5,,,
openml.org/t/168332,Robert,AutoPilot,6,,local,1.0,,stable,2020-02-04T21:27:00,208.3,,356183875,AssertionError: config.fold must be 0 when running AutoPilot! Value: 6,,,
openml.org/t/168332,Robert,AutoPilot,7,,local,1.0,,stable,2020-02-04T21:30:31,211.1,,356183876,AssertionError: config.fold must be 0 when running AutoPilot! Value: 7,,,
openml.org/t/168332,Robert,AutoPilot,8,,local,1.0,,stable,2020-02-04T21:34:00,208.9,,356183877,AssertionError: config.fold must be 0 when running AutoPilot! Value: 8,,,
openml.org/t/168332,Robert,AutoPilot,9,,local,1.0,,stable,2020-02-04T21:37:24,204.0,,356183878,AssertionError: config.fold must be 0 when running AutoPilot! Value: 9,,,
openml.org/t/146822,segment,AutoPilot,0,0.9870129999999999,local,1.0,,stable,2020-02-04T13:16:00,3667.1,10.0,354989096,,0.9870129999999999,1.0,240.55700000000002
openml.org/t/146822,segment,AutoPilot,1,,local,1.0,,stable,2020-02-04T13:16:00,0.2,,354989097,AssertionError: config.fold must be 0 when running AutoPilot! Value: 1,,,
openml.org/t/146822,segment,AutoPilot,2,,local,1.0,,stable,2020-02-04T13:16:00,0.2,,354989098,AssertionError: config.fold must be 0 when running AutoPilot! Value: 2,,,
openml.org/t/146822,segment,AutoPilot,3,,local,1.0,,stable,2020-02-04T13:16:00,0.2,,354989099,AssertionError: config.fold must be 0 when running AutoPilot! Value: 3,,,
openml.org/t/146822,segment,AutoPilot,4,,local,1.0,,stable,2020-02-04T13:16:00,0.2,,354989100,AssertionError: config.fold must be 0 when running AutoPilot! Value: 4,,,
openml.org/t/146822,segment,AutoPilot,5,,local,1.0,,stable,2020-02-04T13:16:01,0.2,,354989101,AssertionError: config.fold must be 0 when running AutoPilot! Value: 5,,,
openml.org/t/146822,segment,AutoPilot,6,,local,1.0,,stable,2020-02-04T13:16:01,0.2,,354989102,AssertionError: config.fold must be 0 when running AutoPilot! Value: 6,,,
openml.org/t/146822,segment,AutoPilot,7,,local,1.0,,stable,2020-02-04T13:16:01,0.2,,354989103,AssertionError: config.fold must be 0 when running AutoPilot! Value: 7,,,
openml.org/t/146822,segment,AutoPilot,8,,local,1.0,,stable,2020-02-04T13:16:01,0.2,,354989104,AssertionError: config.fold must be 0 when running AutoPilot! Value: 8,,,
openml.org/t/146822,segment,AutoPilot,9,,local,1.0,,stable,2020-02-04T13:16:01,0.2,,354989105,AssertionError: config.fold must be 0 when running AutoPilot! Value: 9,,,
openml.org/t/146212,Shuttle,AutoPilot,0,0.999655,local,1.0,,stable,2020-02-04T22:43:08,3667.3,10.0,1312590002,,0.999655,1.0,270.64799999999997
openml.org/t/146212,Shuttle,AutoPilot,1,,local,1.0,,stable,2020-02-04T22:43:09,0.5,,1312590003,AssertionError: config.fold must be 0 when running AutoPilot! Value: 1,,,
openml.org/t/146212,Shuttle,AutoPilot,2,,local,1.0,,stable,2020-02-04T22:43:10,0.6,,1312590004,AssertionError: config.fold must be 0 when running AutoPilot! Value: 2,,,
openml.org/t/146212,Shuttle,AutoPilot,3,,local,1.0,,stable,2020-02-04T22:43:10,0.6,,1312590005,AssertionError: config.fold must be 0 when running AutoPilot! Value: 3,,,
openml.org/t/146212,Shuttle,AutoPilot,4,,local,1.0,,stable,2020-02-04T22:43:11,0.4,,1312590006,AssertionError: config.fold must be 0 when running AutoPilot! Value: 4,,,
openml.org/t/146212,Shuttle,AutoPilot,5,,local,1.0,,stable,2020-02-04T22:43:11,0.6,,1312590007,AssertionError: config.fold must be 0 when running AutoPilot! Value: 5,,,
openml.org/t/146212,Shuttle,AutoPilot,6,,local,1.0,,stable,2020-02-04T22:43:12,0.4,,1312590008,AssertionError: config.fold must be 0 when running AutoPilot! Value: 6,,,
openml.org/t/146212,Shuttle,AutoPilot,7,,local,1.0,,stable,2020-02-04T22:43:12,0.6,,1312590009,AssertionError: config.fold must be 0 when running AutoPilot! Value: 7,,,
openml.org/t/146212,Shuttle,AutoPilot,8,,local,1.0,,stable,2020-02-04T22:43:13,0.6,,1312590010,AssertionError: config.fold must be 0 when running AutoPilot! Value: 8,,,
openml.org/t/146212,Shuttle,AutoPilot,9,,local,1.0,,stable,2020-02-04T22:43:13,0.4,,1312590011,AssertionError: config.fold must be 0 when running AutoPilot! Value: 9,,,
openml.org/t/168912,sylvine,AutoPilot,0,0.937622,local,1.0,,stable,2020-02-04T14:21:47,3666.5,10.0,351135894,,0.937622,1.0,270.59
openml.org/t/168912,sylvine,AutoPilot,1,,local,1.0,,stable,2020-02-04T14:21:47,0.3,,351135895,AssertionError: config.fold must be 0 when running AutoPilot! Value: 1,,,
openml.org/t/168912,sylvine,AutoPilot,2,,local,1.0,,stable,2020-02-04T14:21:47,0.3,,351135896,AssertionError: config.fold must be 0 when running AutoPilot! Value: 2,,,
openml.org/t/168912,sylvine,AutoPilot,3,,local,1.0,,stable,2020-02-04T14:21:47,0.3,,351135897,AssertionError: config.fold must be 0 when running AutoPilot! Value: 3,,,
openml.org/t/168912,sylvine,AutoPilot,4,,local,1.0,,stable,2020-02-04T14:21:48,0.3,,351135898,AssertionError: config.fold must be 0 when running AutoPilot! Value: 4,,,
openml.org/t/168912,sylvine,AutoPilot,5,,local,1.0,,stable,2020-02-04T14:21:48,0.4,,351135899,AssertionError: config.fold must be 0 when running AutoPilot! Value: 5,,,
openml.org/t/168912,sylvine,AutoPilot,6,,local,1.0,,stable,2020-02-04T14:21:49,0.3,,351135900,AssertionError: config.fold must be 0 when running AutoPilot! Value: 6,,,
openml.org/t/168912,sylvine,AutoPilot,7,,local,1.0,,stable,2020-02-04T14:21:49,0.3,,351135901,AssertionError: config.fold must be 0 when running AutoPilot! Value: 7,,,
openml.org/t/168912,sylvine,AutoPilot,8,,local,1.0,,stable,2020-02-04T14:21:49,0.3,,351135902,AssertionError: config.fold must be 0 when running AutoPilot! Value: 8,,,
openml.org/t/168912,sylvine,AutoPilot,9,,local,1.0,,stable,2020-02-04T14:21:50,0.3,,351135903,AssertionError: config.fold must be 0 when running AutoPilot! Value: 9,,,
openml.org/t/53,vehicle,AutoPilot,0,,local,1.0,,stable,2020-02-04T14:25:59,245.4,,2423436338,AssertionError: Could not complete the data builder processing job. The AutoML Job cannot continue. Failed Job Arn: arn:aws:sagemaker:us-east-1:397262719838:processing-job/db-1-c08b5787626445268cdc...,,,
openml.org/t/53,vehicle,AutoPilot,1,,local,1.0,,stable,2020-02-04T14:25:59,0.0,,2423436339,AssertionError: config.fold must be 0 when running AutoPilot! Value: 1,,,
openml.org/t/53,vehicle,AutoPilot,2,,local,1.0,,stable,2020-02-04T14:25:59,0.0,,2423436340,AssertionError: config.fold must be 0 when running AutoPilot! Value: 2,,,
openml.org/t/53,vehicle,AutoPilot,3,,local,1.0,,stable,2020-02-04T14:25:59,0.0,,2423436341,AssertionError: config.fold must be 0 when running AutoPilot! Value: 3,,,
openml.org/t/53,vehicle,AutoPilot,4,,local,1.0,,stable,2020-02-04T14:25:59,0.0,,2423436342,AssertionError: config.fold must be 0 when running AutoPilot! Value: 4,,,
openml.org/t/53,vehicle,AutoPilot,5,,local,1.0,,stable,2020-02-04T14:25:59,0.0,,2423436343,AssertionError: config.fold must be 0 when running AutoPilot! Value: 5,,,
openml.org/t/53,vehicle,AutoPilot,6,,local,1.0,,stable,2020-02-04T14:25:59,0.0,,2423436344,AssertionError: config.fold must be 0 when running AutoPilot! Value: 6,,,
openml.org/t/53,vehicle,AutoPilot,7,,local,1.0,,stable,2020-02-04T14:25:59,0.0,,2423436345,AssertionError: config.fold must be 0 when running AutoPilot! Value: 7,,,
openml.org/t/53,vehicle,AutoPilot,8,,local,1.0,,stable,2020-02-04T14:25:59,0.0,,2423436346,AssertionError: config.fold must be 0 when running AutoPilot! Value: 8,,,
openml.org/t/53,vehicle,AutoPilot,9,,local,1.0,,stable,2020-02-04T14:25:59,0.0,,2423436347,AssertionError: config.fold must be 0 when running AutoPilot! Value: 9,,,
openml.org/t/168331,Volkert,AutoPilot,0,0.699365,local,1.0,,stable,2020-02-04T23:49:13,3677.2,10.0,2956058661,,0.699365,1.0,241.805
openml.org/t/168331,Volkert,AutoPilot,1,,local,1.0,,stable,2020-02-04T23:49:22,8.7,,2956058662,AssertionError: config.fold must be 0 when running AutoPilot! Value: 1,,,
openml.org/t/168331,Volkert,AutoPilot,2,,local,1.0,,stable,2020-02-04T23:49:30,8.8,,2956058663,AssertionError: config.fold must be 0 when running AutoPilot! Value: 2,,,
openml.org/t/168331,Volkert,AutoPilot,3,,local,1.0,,stable,2020-02-04T23:49:39,8.8,,2956058664,AssertionError: config.fold must be 0 when running AutoPilot! Value: 3,,,
openml.org/t/168331,Volkert,AutoPilot,4,,local,1.0,,stable,2020-02-04T23:49:48,8.6,,2956058665,AssertionError: config.fold must be 0 when running AutoPilot! Value: 4,,,
openml.org/t/168331,Volkert,AutoPilot,5,,local,1.0,,stable,2020-02-04T23:49:56,8.8,,2956058666,AssertionError: config.fold must be 0 when running AutoPilot! Value: 5,,,
openml.org/t/168331,Volkert,AutoPilot,6,,local,1.0,,stable,2020-02-04T23:50:05,8.8,,2956058667,AssertionError: config.fold must be 0 when running AutoPilot! Value: 6,,,
openml.org/t/168331,Volkert,AutoPilot,7,,local,1.0,,stable,2020-02-04T23:50:14,8.5,,2956058668,AssertionError: config.fold must be 0 when running AutoPilot! Value: 7,,,
openml.org/t/168331,Volkert,AutoPilot,8,,local,1.0,,stable,2020-02-04T23:50:22,8.6,,2956058669,AssertionError: config.fold must be 0 when running AutoPilot! Value: 8,,,
openml.org/t/168331,Volkert,AutoPilot,9,,local,1.0,,stable,2020-02-04T23:50:31,8.8,,2956058670,AssertionError: config.fold must be 0 when running AutoPilot! Value: 9,,,
